,date,store_nbr,item_nbr,unit_sales,family,class,perishable,city,state,type,cluster,is_hot
2636,2013-03-12,19,114778,1.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,0
1581,2013-03-12,15,108797,2.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
339,2013-03-12,11,108797,6.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,1
1259,2013-03-12,14,108786,17.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
1697,2013-03-12,15,114790,4.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
3056,2013-03-12,18,108833,1.0,EGGS,2502,1,Quito,Pichincha,B,16,0
1232,2013-03-12,14,108701,2.0,DELI,2644,1,Riobamba,Chimborazo,C,7,0
2526,2013-03-12,19,108786,14.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,1
1327,2013-03-12,14,111223,27.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,1
730,2013-03-12,12,111223,11.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
2280,2013-03-12,17,112830,2.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
2213,2013-03-12,17,108797,3.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
2818,2013-03-12,18,108786,5.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
39,2013-03-12,10,108786,34.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
100,2013-03-12,10,111223,35.0,GROCERY I,1034,0,Quito,Pichincha,C,15,1
1903,2013-03-12,16,108797,7.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1016,2013-03-12,13,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2344,2013-03-12,17,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
2722,2013-03-12,19,108698,3.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
150,2013-03-12,10,114778,1.0,GROCERY I,1016,0,Quito,Pichincha,C,15,0
2472,2013-03-12,17,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,12,0
3025,2013-03-12,18,108698,5.0,DELI,2644,1,Quito,Pichincha,B,16,1
528,2013-03-12,11,108698,3.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
2024,2013-03-12,16,114799,7.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1045,2013-03-12,13,111223,10.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
270,2013-03-12,11,108701,4.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
1410,2013-03-12,14,114799,6.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
763,2013-03-12,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
1443,2013-03-12,14,108833,1.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
1293,2013-03-12,14,108797,3.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
1118,2013-03-12,13,114790,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
1072,2013-03-12,13,112830,3.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,1
843,2013-03-12,12,114799,6.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,1
2056,2013-03-12,16,108833,2.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1969,2013-03-12,16,114778,3.0,GROCERY I,1016,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1483,2013-03-12,14,108952,1.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
698,2013-03-12,12,108797,5.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
459,2013-03-12,11,114790,5.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
2690,2013-03-12,19,114799,13.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,1
2589,2013-03-12,19,111223,24.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
6,2013-03-12,10,108701,5.0,DELI,2644,1,Quito,Pichincha,C,15,1
2311,2013-03-12,17,114778,3.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
2377,2013-03-12,17,114799,6.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
1646,2013-03-12,15,112830,3.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
72,2013-03-12,10,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
1546,2013-03-12,15,108786,9.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
493,2013-03-12,11,114799,7.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
3057,2013-03-24,18,108833,9.0,EGGS,2502,1,Quito,Pichincha,B,16,1
1904,2013-03-24,16,108797,13.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
2560,2013-03-24,19,108797,2.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
1938,2013-03-24,16,111223,22.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1582,2013-03-24,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
2791,2013-03-24,18,108701,4.0,DELI,2644,1,Quito,Pichincha,B,16,1
2345,2013-03-24,17,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
1869,2013-03-24,16,108786,6.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1411,2013-03-24,14,114799,3.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
844,2013-03-24,12,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
664,2013-03-24,12,108786,16.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,1
101,2013-03-24,10,111223,23.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
2378,2013-03-24,17,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
813,2013-03-24,12,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2496,2013-03-24,19,108701,2.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
197,2013-03-24,10,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
2849,2013-03-24,18,108797,10.0,GROCERY I,1004,0,Quito,Pichincha,B,16,1
731,2013-03-24,12,111223,39.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
2819,2013-03-24,18,108786,13.0,CLEANING,3044,0,Quito,Pichincha,B,16,1
699,2013-03-24,12,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
786,2013-03-24,12,114778,6.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,1
1765,2013-03-24,15,108833,2.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
2966,2013-03-24,18,114790,5.0,GROCERY I,1004,0,Quito,Pichincha,B,16,1
374,2013-03-24,11,111223,37.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,1
1698,2013-03-24,15,114790,4.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
132,2013-03-24,10,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,15,0
2089,2013-03-24,16,111397,1.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2657,2013-03-24,19,114790,4.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
1616,2013-03-24,15,111223,29.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
409,2013-03-24,11,112830,4.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
1151,2013-03-24,13,114799,3.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
2214,2013-03-24,17,108797,5.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
2445,2013-03-24,17,111397,6.0,GROCERY I,1072,0,Quito,Pichincha,C,12,1
1119,2013-03-24,13,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1484,2013-03-24,14,108952,6.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,1
1733,2013-03-24,15,114799,1.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
2057,2013-03-24,16,108833,13.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
227,2013-03-24,10,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,15,0
460,2013-03-24,11,114790,9.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,1
2590,2013-03-24,19,111223,17.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
7,2013-03-24,10,108701,4.0,DELI,2644,1,Quito,Pichincha,C,15,0
896,2013-03-24,12,111397,6.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,1
1214,2013-03-24,13,108952,1.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
2281,2013-03-24,17,112830,4.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
2637,2013-03-24,19,114778,5.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,1
2473,2013-03-24,17,108952,4.0,CLEANING,3024,0,Quito,Pichincha,C,12,1
271,2013-03-24,11,108701,6.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
1294,2013-03-24,14,108797,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
2144,2013-03-24,17,108701,3.0,DELI,2644,1,Quito,Pichincha,C,12,0
3026,2013-03-24,18,108698,7.0,DELI,2644,1,Quito,Pichincha,B,16,1
1647,2013-03-24,15,112830,2.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
1514,2013-03-24,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
244,2013-03-24,10,111397,2.0,GROCERY I,1072,0,Quito,Pichincha,C,15,0
305,2013-03-24,11,108786,42.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,1
1328,2013-03-24,14,111223,14.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
1260,2013-03-24,14,108786,24.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
3084,2013-03-24,18,111397,10.0,GROCERY I,1072,0,Quito,Pichincha,B,16,1
2117,2013-03-24,16,108952,5.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1669,2013-03-24,15,114778,7.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,1
2998,2013-03-24,18,114799,1.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
340,2013-03-24,11,108797,14.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,1
1233,2013-03-24,14,108701,4.0,DELI,2644,1,Riobamba,Chimborazo,C,7,1
40,2013-03-24,10,108786,22.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
2527,2013-03-24,19,108786,16.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,1
2312,2013-03-24,17,114778,14.0,GROCERY I,1016,0,Quito,Pichincha,C,12,1
1089,2013-03-24,13,114778,3.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
764,2013-03-24,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
1990,2013-03-24,16,114790,9.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
2246,2013-03-24,17,111223,29.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
982,2013-03-24,13,108786,10.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
1379,2013-03-24,14,114790,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
2691,2013-03-24,19,114799,7.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,1
559,2013-03-24,11,108833,5.0,EGGS,2502,1,Cayambe,Pichincha,B,6,1
2909,2013-03-24,18,112830,3.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
589,2013-03-24,11,111397,3.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,0
2723,2013-03-24,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
950,2013-03-24,13,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
529,2013-03-24,11,108698,2.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
2025,2013-03-24,16,114799,4.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2179,2013-03-24,17,108786,31.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
1046,2013-03-24,13,111223,22.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
2756,2013-03-24,19,111397,2.0,GROCERY I,1072,0,Guaranda,Bolivar,C,15,0
920,2013-03-24,12,108952,2.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
2413,2013-03-24,17,108833,14.0,EGGS,2502,1,Quito,Pichincha,C,12,1
2933,2013-03-24,18,114778,10.0,GROCERY I,1016,0,Quito,Pichincha,B,16,1
494,2013-03-24,11,114799,11.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
632,2013-03-24,12,108701,3.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
1547,2013-03-24,15,108786,7.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
1836,2013-03-24,16,108701,5.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1073,2013-03-24,13,112830,2.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
1359,2013-03-24,14,112830,5.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,1
3058,2013-04-06,18,108833,10.0,EGGS,2502,1,Quito,Pichincha,B,16,1
2474,2013-04-06,17,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,12,0
1837,2013-04-06,16,108701,1.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2247,2013-04-06,17,111223,24.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
2746,2013-04-06,19,108833,1.0,EGGS,2502,1,Guaranda,Bolivar,C,15,0
1380,2013-04-06,14,114790,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
3085,2013-04-06,18,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
1295,2013-04-06,14,108797,6.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
1261,2013-04-06,14,108786,35.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,1
1329,2013-04-06,14,111223,38.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,1
951,2013-04-06,13,108701,4.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
1905,2013-04-06,16,108797,5.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2620,2013-04-06,19,112830,5.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,1
2215,2013-04-06,17,108797,11.0,GROCERY I,1004,0,Quito,Pichincha,C,12,1
169,2013-04-06,10,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
1648,2013-04-06,15,112830,1.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
2379,2013-04-06,17,114799,4.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
2820,2013-04-06,18,108786,5.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
1412,2013-04-06,14,114799,7.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
1215,2013-04-06,13,108952,4.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,1
1234,2013-04-06,14,108701,1.0,DELI,2644,1,Riobamba,Chimborazo,C,7,0
2692,2013-04-06,19,114799,3.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
1090,2013-04-06,13,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
1074,2013-04-06,13,112830,2.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
1360,2013-04-06,14,112830,5.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,1
814,2013-04-06,12,114790,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
1120,2013-04-06,13,114790,6.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
2591,2013-04-06,19,111223,32.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
845,2013-04-06,12,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
1766,2013-04-06,15,108833,2.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
1047,2013-04-06,13,111223,27.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
1152,2013-04-06,13,114799,5.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
1870,2013-04-06,16,108786,15.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1583,2013-04-06,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
2446,2013-04-06,17,111397,3.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
1617,2013-04-06,15,111223,28.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
2658,2013-04-06,19,114790,6.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
1179,2013-04-06,13,108833,3.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,1
133,2013-04-06,10,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,15,0
1017,2013-04-06,13,108797,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
1699,2013-04-06,15,114790,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
2724,2013-04-06,19,108698,3.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
41,2013-04-06,10,108786,41.0,CLEANING,3044,0,Quito,Pichincha,C,15,1
1786,2013-04-06,15,111397,1.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
2638,2013-04-06,19,114778,2.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,0
983,2013-04-06,13,108786,23.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,1
1670,2013-04-06,15,114778,3.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,0
897,2013-04-06,12,111397,2.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
254,2013-04-06,10,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
410,2013-04-06,11,112830,4.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
765,2013-04-06,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
2999,2013-04-06,18,114799,4.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,1
732,2013-04-06,12,111223,29.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
1970,2013-04-06,16,114778,2.0,GROCERY I,1016,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2850,2013-04-06,18,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1548,2013-04-06,15,108786,13.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,1
341,2013-04-06,11,108797,6.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,1
2313,2013-04-06,17,114778,15.0,GROCERY I,1016,0,Quito,Pichincha,C,12,1
2497,2013-04-06,19,108701,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
495,2013-04-06,11,114799,14.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,1
2282,2013-04-06,17,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
2026,2013-04-06,16,114799,3.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2934,2013-04-06,18,114778,11.0,GROCERY I,1016,0,Quito,Pichincha,B,16,1
198,2013-04-06,10,114799,13.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,1
665,2013-04-06,12,108786,14.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,1
461,2013-04-06,11,114790,5.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
228,2013-04-06,10,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,15,0
700,2013-04-06,12,108797,7.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
2528,2013-04-06,19,108786,21.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,1
73,2013-04-06,10,108797,4.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
2058,2013-04-06,16,108833,9.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2090,2013-04-06,16,111397,4.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2346,2013-04-06,17,114790,8.0,GROCERY I,1004,0,Quito,Pichincha,C,12,1
2967,2013-04-06,18,114790,6.0,GROCERY I,1004,0,Quito,Pichincha,B,16,1
375,2013-04-06,11,111223,23.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
2118,2013-04-06,16,108952,4.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1939,2013-04-06,16,111223,20.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1444,2013-04-06,14,108833,3.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,1
624,2013-04-06,11,108831,13.144,POULTRY,2416,1,Cayambe,Pichincha,B,6,0
1515,2013-04-06,15,108701,6.0,DELI,2644,1,Ibarra,Imbabura,C,15,1
633,2013-04-06,12,108701,5.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
8,2013-04-06,10,108701,3.0,DELI,2644,1,Quito,Pichincha,C,15,0
2877,2013-04-06,18,111223,22.0,GROCERY I,1034,0,Quito,Pichincha,B,16,1
2145,2013-04-06,17,108701,5.0,DELI,2644,1,Quito,Pichincha,C,12,0
3027,2013-04-06,18,108698,4.0,DELI,2644,1,Quito,Pichincha,B,16,1
2180,2013-04-06,17,108786,43.0,CLEANING,3044,0,Quito,Pichincha,C,12,1
102,2013-04-06,10,111223,41.0,GROCERY I,1034,0,Quito,Pichincha,C,15,1
272,2013-04-06,11,108701,10.0,DELI,2644,1,Cayambe,Pichincha,B,6,1
2561,2013-04-06,19,108797,7.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
306,2013-04-06,11,108786,40.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,1
2910,2013-04-06,18,112830,5.0,GROCERY I,1044,0,Quito,Pichincha,B,16,1
560,2013-04-06,11,108833,4.0,EGGS,2502,1,Cayambe,Pichincha,B,6,1
1991,2013-04-06,16,114790,4.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
590,2013-04-06,11,111397,2.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,0
74,2013-04-12,10,108797,2.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
2059,2013-04-12,16,108833,3.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
666,2013-04-12,12,108786,7.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
1992,2013-04-12,16,114790,4.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1485,2013-04-12,14,108952,1.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
229,2013-04-12,10,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,15,0
2878,2013-04-12,18,111223,18.0,GROCERY I,1034,0,Quito,Pichincha,B,16,1
2592,2013-04-12,19,111223,11.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
1871,2013-04-12,16,108786,5.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1121,2013-04-12,13,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1455,2013-04-12,14,111397,1.0,GROCERY I,1072,0,Riobamba,Chimborazo,C,7,0
411,2013-04-12,11,112830,6.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
1734,2013-04-12,15,114799,2.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
2347,2013-04-12,17,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
530,2013-04-12,11,108698,1.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
2181,2013-04-12,17,108786,33.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
2725,2013-04-12,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
1838,2013-04-12,16,108701,1.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1048,2013-04-12,13,111223,5.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
1767,2013-04-12,15,108833,1.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
1549,2013-04-12,15,108786,4.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
561,2013-04-12,11,108833,2.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
2414,2013-04-12,17,108833,5.0,EGGS,2502,1,Quito,Pichincha,C,12,0
1153,2013-04-12,13,114799,9.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,1
984,2013-04-12,13,108786,14.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
2314,2013-04-12,17,114778,1.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
1361,2013-04-12,14,112830,1.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,0
496,2013-04-12,11,114799,8.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
634,2013-04-12,12,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
2935,2013-04-12,18,114778,3.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
2380,2013-04-12,17,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
199,2013-04-12,10,114799,9.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
1091,2013-04-12,13,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
1381,2013-04-12,14,114790,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
103,2013-04-12,10,111223,8.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
2027,2013-04-12,16,114799,3.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1940,2013-04-12,16,111223,7.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2283,2013-04-12,17,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
815,2013-04-12,12,114790,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
342,2013-04-12,11,108797,3.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
846,2013-04-12,12,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
1584,2013-04-12,15,108797,4.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
1671,2013-04-12,15,114778,3.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,0
733,2013-04-12,12,111223,4.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
3028,2013-04-12,18,108698,4.0,DELI,2644,1,Quito,Pichincha,B,16,1
3000,2013-04-12,18,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
3059,2013-04-12,18,108833,2.0,EGGS,2502,1,Quito,Pichincha,B,16,0
42,2013-04-12,10,108786,15.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
2119,2013-04-12,16,108952,2.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1330,2013-04-12,14,111223,12.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
